	term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
38108	synthetic_glucocorticoid_lex	G#lipid	amino_acid	4	6	6.214608098422191	11.009194062051987	158.86497139036223	1.5	328.5	-0.0023913085449988047	0.40438257128516675
38109	synthetic_hormone_lex	G#lipid	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	118.0	-0.0003254606785593195	-0.0002509284794403044
38110	synthetic_lipid_A_lex	G#lipid	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	194.0	-0.000535079420681428	-0.0002509284794403044
38111	synthetic_lipopeptide_lex	G#peptide	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	218.0	-0.0006012748129305967	-0.0002509284794403044
38112	synthetic_nonselective_RAR_ligand_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
38113	synthetic_oligonucleotide_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
38114	synthetic_oligonucleotide_probe_lex	G#polynucleotide	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	145.0	-0.00039993049483877385	-0.0002509284794403044
38115	synthetic_oligonucleotides_lex	G#polynucleotide	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	230.0	-0.0006343725090542929	-0.0002509284794403044
38116	synthetic_peptide_lex	G#peptide	amino_acid	11	13	5.2030071867437115	10.236004173818506	41.23173125810587	1.1818181818181819	239.0	-0.006393371634724865	0.1640555146010172
38117	synthetic_peptide_substrate_lex	G#peptide	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	229.0	-0.0006316143677100872	-0.0002509284794403044
38118	synthetic_retinoid_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
38119	synthetic_steroid_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	207.0	-0.0005709352581487748	-0.0002509284794403044
38120	syphilis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	218.0	-0.0006012748129305967	-0.0002509284794403044
38121	syphilitic_chancre_lex	G#tissue	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	218.0	-0.0006012748129305967	-0.0002509284794403044
38122	system			66	75	3.4112477175156566	8.483465417743732	56.70344688904608	1.1363636363636365	236.4848484848485	-0.0369508195817021	0.10960924268195171
38123	systematic			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	141.0	-0.0007777958589282319	-0.0005316994476203263
38124	systematically			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	178.0	-0.0004909491591829074	-0.0002509284794403044
38125	systemic			6	8	5.809142990314028	10.721511989600208	193.035234371949	1.3333333333333333	314.5	-0.0039082862840408295	0.2860517591370879
38126	systemic_(PBMC)_hGR_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	311.0	-0.0008577819578956536	-0.0002509284794403044
38127	systemic_anaphylaxis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	224.0	-0.0006178236609926113	-0.0002509284794403044
38128	systemic_disease_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	207.0	-0.0005709352581487748	-0.0002509284794403044
38129	systemic_effect_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	207.0	-0.000570935258149885	-0.0002509284794403044
38130	systemic_glucose_lex	G#carbohydrate	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	65.0	-0.00017927918734150783	-0.0002509284794403044
38131	systemic_hGR_level_lex	G#other_name	other	1	3	7.600902459542082	11.702341242611933	inf	3.0	933.0	-0.0008577819578956536	1.0983613601886706
38132	systemic_lupus_erythematosus_lex	G#other_name	other	9	12	5.403677882205863	10.316046881492042	96.41873912312207	1.3333333333333333	230.77777777777777	-0.004255812093347688	0.2852308848422691
38133	systemic_lupus_erythematosus_patient_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485867962	-0.0002509284794403044
38134	systemic_symptom_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	217.0	-0.0005985166715875012	-0.0002509284794403044
38135	systemically			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	277.0	-0.0007640051522083136	-0.0002509284794403044
38136	systems			20	21	4.605170185988091	9.75643109355662	5.466818891065848	1.05	205.4	-0.010759509381819465	0.04332402568585891
38137	t			70	78	3.3524072174927233	8.444244704590451	23.65662786221154	1.1142857142857143	214.5142857142857	-0.03701425683260762	0.0888679540737769
38138	t(10;11)(p12-14;q13-21)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	305.0	-0.0008412331098323067	-0.0002509284794403044
38139	t(10;11)(p13;q14)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	305.0	-0.0008412331098323067	-0.0002509284794403044
38140	t(10;11)_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	610.0	-0.0008412331098323067	0.6928962520805051
38141	t(11;17)(q13;121)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	177.0	-0.0004881910178382576	-0.0002509284794403044
38142	t(11;17)(q23;q21)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	291.0	-0.0008026191310217534	-0.0002509284794403044
38143	t(11;17)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	291.0	-0.0008026191310217534	-0.0002509284794403044
38144	t(12;15)_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	226.0	-0.0006233399436794684	-0.0002509284794403044
38145	t(14;14)(q11;q32)_chromosome_translocation_lex	G#DNA_N/A	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	106.0	-0.00029236298243529024	-0.0002509284794403044
38146	t(14;14)(q11;q32.1)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367841	-0.0002509284794403044
38147	t(14;14)_translocation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367841	-0.0002509284794403044
38148	t(15;17)_acute_promyelocytic_leukemia_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	225.0	-0.000620581802336595	-0.0002509284794403044
38149	t(15;17)_translocation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	75.0	-0.00020686060077979018	-0.0002509284794403044
38150	t(15;_17)_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	422.0	-0.0005819678235248205	0.6928962520805051
38151	t(17;19)(q22;p13)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726189693	-0.0002509284794403044
38152	t(17;19)-bearing_leukemia_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	199.0	-0.0005488701274006802	-0.0002509284794403044
38153	t(17;19)_(q22;p13)_chromosomal_translocation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	113.0	-0.0003116699718410665	-0.0002509284794403044
38154	t(17;19)_(q22;p13)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	113.0	-0.0003116699718410665	-0.0002509284794403044
38155	t(17;19)_chromosomal_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	240.0	-0.0006619539224911319	-0.0002509284794403044
38156	t(17;19)_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	156.0	-0.0008605400992397483	-0.0005316994476203263
38157	t(17;19)_translocation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	199.0	-0.0005488701274006802	-0.0002509284794403044
38158	t(1;19)_chromosomal_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	179.0	-0.0004937073005254478	-0.0002509284794403044
38159	t(3;12)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	147.0	-0.00040544677752696323	-0.0002509284794403044
38160	t(3;14)(q27;q11)_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	224.0	-0.00030891183049719384	0.6928962520805051
38161	t(3;14)_(q27;q32)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	112.0	-0.00030891183049719384	-0.0002509284794403044
38162	t(3;21)(q26;q22)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	385.0	-0.0010618844173302389	-0.0002509284794403044
38163	t(3;21)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	147.0	-0.00040544677752696323	-0.0002509284794403044
38164	t(3;3)(q21;q26)_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	266.0	-0.0014673311948557588	-0.0005316994476203263
38165	t(3;3)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	147.0	-0.00040544677752696323	-0.0002509284794403044
38166	t(6;17)(q14;q24)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	138.0	-0.0003806235054334417	-0.0002509284794403044
38167	t(7;14)(q35;q32.1)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367841	-0.0002509284794403044
38168	t(8;21)_AML_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	438.0	-0.0006040329542733591	0.6928962520805051
38169	t(8;21)_acute_myelogenous_leukemia_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	438.0	-0.0006040329542733591	0.6928962520805051
38170	t(8;21)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	127.0	-0.00035028395065261897	-0.0002509284794403044
38171	t(9;14)(p13;q32)_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	159.0	-0.00043854447365043736	-0.0002509284794403044
38172	t(9;22)(q34;q11)_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	152.0	-0.00041923748424577134	-0.0002509284794403044
38173	t(X;14)(q28;q11)_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
38174	t(X;14)_translocation_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	392.0	-0.0005405957033689512	0.6928962520805051
38175	t(Y;15)/45,X_Turner_mosaic_pattern_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	192.0	-0.0005295631379927945	-0.0002509284794403044
38176	t12			3	4	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	370.3333333333333	-0.0022009967922836937	0.2868742396576369
38177	t1414			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367841	-0.0002509284794403044
38178	t1517			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	291.0	-0.0008026191310217534	-0.0002509284794403044
38179	t1719			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	199.0	-0.0005488701274006802	-0.0002509284794403044
38180	t1994			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	274.0	-0.0007557307281773618	-0.0002509284794403044
38181	t3			2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	202.5	-0.0007860702829579624	0.40493340866054517
38182	t321			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	385.0	-0.0010618844173302389	-0.0002509284794403044
38183	t4			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	120.0	-0.00033097696124639864	-0.0002509284794403044
38184	t6gg3			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	216.0	-0.0005957585302418522	-0.0002509284794403044
38185	tTG_lex	G#protein_molecule	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	404.0	-0.0005571445514310769	0.6928962520805051
38186	t_(15;17)_translocation_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	120.0	-0.00033097696124706477	-0.0002509284794403044
38187	t_cell_nuclear_extract_lex	G#protein_N/A	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	150.0	-0.0004137212015586922	-0.0002509284794403044
38188	taat			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	312.0	-0.000860540099238194	-0.0002509284794403044
38189	tachycardia_crises_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.0004440607563384047	-0.0002509284794403044
38190	tachycardia_crisesp_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.0004440607563384047	-0.0002509284794403044
38191	tacrolimus_lex	G#other_organic_compound	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	144.5	-0.0007971028483345632	-0.0005316994476203263
38192	tags			1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	366.0	-0.0005047398659011604	0.6928962520805051
38193	tai			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	159.0	-0.0004385444736505484	-0.0002509284794403044
38194	tail			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	218.0	-0.0006012748129303747	-0.0002509284794403044
38195	takahashi			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	227.0	-0.000626098085022897	-0.0002509284794403044
38196	take			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	190.5	-0.0021017037039100517	-0.0010825368229987475
38197	taken			80	81	3.2188758248682006	8.406504376607604	0.38123142936658805	1.0125	203.16250000000002	-0.044201973174318954	-0.009735542080466786
38198	takes			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	195.66666666666666	-0.0032380579375188567	-0.001630313314691989
38199	taking			3	3	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	267.66666666666663	-0.0022147874990003924	-0.0008078327941429819
38200	tal-15'_GC-rich_region_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38201	tal-1_1A_promoter_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	176.0	-0.0004854328764932747	-0.0002509284794403044
38202	tal-1_chromatin_structure_lex	G#DNA_substructure	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38203	tal-1_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38204	tal-1_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38205	tal-1_lex	G#DNA_domain_or_region	nucleotide	3	17	6.502290170873972	9.967740187223827	inf	5.666666666666667	1029.0	-0.0014976707496370256	1.7337932225939632
38206	tal-1_mic_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	184.0	-0.0005074980072445889	-0.0002509284794403044
38207	tal-1_oncogenic_potential_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	184.0	-0.0005074980072445889	-0.0002509284794403044
38208	tal-1_promoter_1b_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38209	tal-1_promoters_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38210	tal-1_protein_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	184.0	-0.0005074980072445889	-0.0002509284794403044
38211	tal-1_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	184.0	-0.0005074980072445889	-0.0002509284794403044
38212	tal-1_rearrangement_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	179.5	-0.0009901727423946571	-0.0005316994476203263
38213	tal-1_transcription_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38214	tal-1_transgenic_animal_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	184.0	-0.0005074980072445889	-0.0002509284794403044
38215	tal1			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	183.0	-0.0005047398659012714	-0.0002509284794403044
38216	talk			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	111.0	-0.0003061536891534322	-0.0002509284794403044
38217	talking			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	135.0	-0.0003723490814026009	-0.0002509284794403044
38218	tamoxifen_lex	G#other_organic_compound	amino_acid	7	11	5.654992310486769	10.403058258481673	182.74118927954015	1.5714285714285714	270.4285714285714	-0.0033318347432039763	0.4500811619304663
38219	tandem			11	14	5.2030071867437115	10.161896201664785	120.93877476204	1.2727272727272727	251.45454545454547	-0.006205818023351961	0.23816348675473797
38220	tandem_AP-1-binding_site_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	248.0	-0.00034200952662100104	0.6928962520805051
38221	tandem_AP-1_consensus_sequence_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	124.0	-0.00034200952662100104	-0.0002509284794403044
38222	tandem_Ap1_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	165.0	-0.00045509332171278505	-0.0002509284794403044
38223	tandem_CRE_motif_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	168.0	-0.000463367745744625	-0.0002509284794403044
38224	tandem_cysteine-rich_LIM_domain_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	215.0	-0.0005930003888987567	-0.0002509284794403044
38225	tandem_dinucleotide_repeat_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	193.0	-0.0005323212793366672	-0.0002509284794403044
38226	tandem_domain_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	232.0	-0.0006398887917418161	-0.0002509284794403044
38227	tandem_enhancer_repeat_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	307.0	-0.000846749392520052	-0.0002509284794403044
38228	tandem_repeat_lex	G#DNA_domain_or_region	nucleotide	4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	241.25	-0.002661606396683558	-0.0010825368229987475
38229	tandem_zinc-finger_sequence_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	220.0	-0.0006067910956170097	-0.0002509284794403044
38230	tapered			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	251.0	-0.0006922934772726208	-0.0002509284794403044
38231	taqi			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	157.0	-0.00043302819096457945	-0.0002509284794403044
38232	target			102	116	2.9759296462578115	8.047363340173678	20.670734277481834	1.1372549019607843	209.61764705882354	-0.052090257417333086	0.10022781022779981
38233	target_bHLH_specificity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	212.0	-0.000584725964868249	-0.0002509284794403044
38234	target_cell_HLA-DR_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	123.0	-0.0003392513852767953	-0.0002509284794403044
38235	target_cell_apoptosis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	171.0	-0.0004716421697749107	-0.0002509284794403044
38236	target_cell_genome_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.00046612588708883074	-0.0002509284794403044
38237	target_cell_lex	G#cell_type	cell	9	12	5.403677882205863	10.316046881492042	96.41873912312207	1.3333333333333333	241.33333333333331	-0.0046116123266871645	0.2852308848422691
38238	target_cell_lysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	121.0	-0.0003337351025902713	-0.0002509284794403044
38239	target_cell_uptake_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	172.0	-0.0004744003111196715	-0.0002509284794403044
38240	target_gene_IL-8_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	168.0	-0.00046336774574473605	-0.0002509284794403044
38241	target_gene_lex	G#DNA_family_or_group	nucleotide	8	12	5.521460917862246	10.316046881492042	395.15935639539504	1.5	270.125	-0.003999304948382965	0.4032875365224555
38242	target_genes_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	191.0	-0.000526804996649255	-0.0002509284794403044
38243	target_plasmid_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	226.0	-0.0006233399436791354	-0.0002509284794403044
38244	target_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	245.0	-0.0006757446292108282	-0.0002509284794403044
38245	target_tissue_lex	G#cell_type	cell	3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	208.33333333333331	-0.0017238383398207047	-0.0008078327941429819
38246	targeted			24	27	4.422848629194137	9.505116665275715	22.088165207220303	1.125	196.79166666666666	-0.011702793721369065	0.11121741534762641
38247	targeted_Ag_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	190.0	-0.0005240468553064925	-0.0002509284794403044
38248	targeted_erythroleukemia_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	366.0	-0.001009479731798324	-0.0002509284794403044
38249	targeted_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	169.0	-0.00046612588708883074	-0.0002509284794403044
38250	targeted_gene_disruption_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	85.0	-0.00023444201421751742	-0.0002509284794403044
38251	targeted_gene_inactivation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	66.0	-0.0001820373286854915	-0.0002509284794403044
38252	targeted_remodeling_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	167.0	-0.00046060960440108545	-0.0002509284794403044
38253	targeting			18	19	4.710530701645918	9.856514552113602	6.4860057958434085	1.0555555555555556	200.7222222222222	-0.009388713133994697	0.049150140341915005
38254	targets			43	45	3.83970234384852	8.994291041509722	3.9778162550909	1.0465116279069768	197.1627906976744	-0.022161665696721733	0.03364888627701568
38255	targetted			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	46.0	-0.0001268745018120354	-0.0002509284794403044
38256	tartrate-resistant_acid_phosphatase-positive_osteoclast-like_multinucleated_giant_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	221.0	-0.0006095492369618816	-0.0002509284794403044
38257	tartrate-resistant_acid_phosphatase_(TRAP)-positive_osteoclast-like_multinucleated_giant_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	221.0	-0.0006095492369618816	-0.0002509284794403044
38258	tartrate_resistant_acid_phosphatase_positive_(TRAP+)_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	232.0	-0.0006398887917423712	-0.0002509284794403044
38259	tasks			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.00048543287649349676	-0.0002509284794403044
38260	tat			3	5	6.502290170873972	11.191515618845942	215.54682223835223	1.6666666666666667	318.3333333333333	-0.0016024801206980799	0.5100177909718475
38261	tat-I_gene_product_lex	G#protein_family_or_group	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	268.0	-0.0003695909400577291	0.6928962520805051
38262	tat/AS_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	308.0	-0.0008495075338634805	-0.0002509284794403044
38263	tat/S_lex	G#DNA_molecule	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	616.0	-0.0008495075338634805	0.6928962520805051
38264	tat_22/S_lex	G#DNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	308.0	-0.0008495075338634805	-0.0002509284794403044
38265	tat_cDNA_lex	G#DNA_molecule	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	616.0	-0.0008495075338634805	0.6928962520805051
38266	tat_gene_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	230.5	-0.0012715031594532356	-0.0005316994476203263
38267	tat_lex	G#DNA_domain_or_region	nucleotide	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	254.0	-0.001401135802605924	-0.0005316994476203263
38268	tat_mutant_lex	G#protein_family_or_group	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	762.0	-0.0007005679013049049	1.0983613601886706
38269	tat_mutation_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	254.0	-0.0007005679013049049	-0.0002509284794403044
38270	tat_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	46.0	-0.00012687450181114723	-0.0002509284794403044
