	term	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
39916	unseparated	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	179.0	-0.0004937073005252257	-0.0002509284794403044
39917	unspliced_gag-pol_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	114.0	-0.0003144281131838289	-0.0002509284794403044
39918	unspliced_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	114.0	-0.0003144281131838289	-0.0002509284794403044
39919	unspliced_viral_gag-pol_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	114.0	-0.0003144281131838289	-0.0002509284794403044
39920	unspliced_viral_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	78.0	-0.00021513502481107505	-0.0002509284794403044
39921	unstable	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.0004413026149951982	-0.0002509284794403044
39922	unstained	7.600902459542082	12.107806350720098	311.07403557203673	2.0	290.0	-0.000399930494839551	0.6928962520805051
39923	unstimulated	5.035953102080546	10.236004173818506	0.5598880397724326	1.0	210.0	-0.007529725868333448	-0.0035462434620630034
39924	unstimulated_B_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	194.0	-0.00053507942068165	-0.0002509284794403044
39925	unstimulated_B_lymphocyte_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	69.0	-0.0001903117527164433	-0.0002509284794403044
39926	unstimulated_HeLa_cell_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	166.0	-0.0004578514630576569	-0.0002509284794403044
39927	unstimulated_NK_cell_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	426.0	-0.0005874841062105673	0.6928962520805051
39928	unstimulated_PBL_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	572.0	-0.0007888284243030563	0.6928962520805051
39929	unstimulated_T_and_B_lymphocyte_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	69.0	-0.0001903117527164433	-0.0002509284794403044
39930	unstimulated_T_cell_lex	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	197.5	-0.0010894658307661897	-0.0005316994476203263
39931	unstimulated_T_lymphocyte_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	69.0	-0.0001903117527164433	-0.0002509284794403044
39932	unstimulated_U1_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	206.0	-0.0005681771168063454	-0.0002509284794403044
39933	unstimulated_cell_lex	5.521460917862246	10.603728953943824	23.713871757491425	1.125	241.0	-0.004713663556404013	0.11560546407067385
39934	unstimulated_human_peripheral_B_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	270.0	-0.0007446981628024263	-0.0002509284794403044
39935	unstimulated_patient_T_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	177.0	-0.0004881910178389237	-0.0002509284794403044
39936	unsuppressed_T_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	181.0	-0.000499223583213193	-0.0002509284794403044
39937	unsynchronized	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	103.0	-0.0002840885584040054	-0.0002509284794403044
39938	until	5.115995809754082	10.316046881492042	0.5708725911668135	1.0	222.5	-0.007364237387711303	-0.0032723554059330695
39939	untransfected_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	212.0	-0.0005847259648674719	-0.0002509284794403044
39940	untransformed	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	237.0	-0.0006536794984600691	-0.0002509284794403044
39941	untransformed_glucocorticoid_receptor_complex_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	159.0	-0.0004385444736505484	-0.0002509284794403044
39942	untransformed_steroid_receptor_complex_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	159.0	-0.0004385444736505484	-0.0002509284794403044
39943	untransformed_steroid_receptor_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	159.0	-0.0004385444736505484	-0.0002509284794403044
39944	untreated	4.8283137373023015	9.75643109355662	195.35799123846004	1.3125	267.25	-0.009079801303499058	0.26756527565932053
39945	untreated_CML_patient_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	136.0	-0.00037510722274636255	-0.0002509284794403044
39946	untreated_HL-60_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	229.0	-0.0006316143677107533	-0.0002509284794403044
39947	untreated_HL-60_leukemic_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	229.0	-0.0006316143677107533	-0.0002509284794403044
39948	untreated_asthmatic_patient_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.0004413026149951982	-0.0002509284794403044
39949	untreated_cell_lex	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	198.5	-0.0021899642269088693	-0.0010825368229987475
39950	untreated_euthymic_patient_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	179.0	-0.0004937073005257808	-0.0002509284794403044
39951	untreated_subject_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	182.0	-0.0005019817245568436	-0.0002509284794403044
39952	unusual	5.521460917862246	10.721511989600208	0.6162917964126688	1.0	187.25	-0.004131695732880192	-0.0021775715857099698
39953	unusually	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	174.75	-0.001927940799255845	-0.0010825368229987475
39954	unwanted	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.000485432876494718	-0.0002509284794403044
39955	unwanted_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	77.0	-0.00021237688346709138	-0.0002509284794403044
39956	up	3.6306105459899607	8.706608969057942	27.30854024905627	1.1320754716981132	225.86792452830187	-0.02915631214437442	0.10945982911707652
39957	up-regulate_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	236.0	-0.0006509213571171957	-0.0002509284794403044
39958	up-regulated_monocyte_gene_expression_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	225.0	-0.0006205818023363729	-0.0002509284794403044
39959	up-regulation_lex	5.809142990314028	11.009194062051987	0.6399008890127088	1.0	190.0	-0.0031442811318315167	-0.001630313314691989
39960	up_-regulation_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	235.0	-0.000648163215773434	-0.0002509284794403044
39961	upmodulation	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	236.0	-0.0006509213571159744	-0.0002509284794403044
39962	upon	2.436116485618568	7.487747552238256	24.80863985969343	1.16	225.3542857142857	-0.09134688316237627	0.09890287165802913
39963	upper	6.907755278982137	12.107806350720098	0.688948203990155	1.0	248.0	-0.0013680381064810065	-0.0005316994476203263
39964	upper_spinous_layer_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	149.0	-0.00041096306021337625	-0.0002509284794403044
39965	upregulate	4.382026634673881	9.582077706411843	0.43926300980676075	1.0	196.48000000000002	-0.013547990280311506	-0.00684077204128819
39966	upregulated	3.5578511917075324	8.596260911889077	54.58328506647944	1.1754385964912282	231.91228070175438	-0.030386443183668677	0.14593340707943625
39967	upregulates	4.961845129926823	10.161896201664785	0.5490499974855109	1.0	185.64285714285714	-0.007168409352307226	-0.0038202116425445354
39968	upregulating	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	220.0	-0.0018203732868510292	-0.0008078327941429819
39969	upregulation	3.4265151896464454	8.33504541262546	170.41531759938533	1.3384615384615384	273.53846153846155	-0.0358889351643733	0.2735767870530772
39970	upregulation_lex	7.600902459542082	11.702341242611933	inf	3.0	1023.0	-0.000940526198207281	1.0983613601886706
39971	upstream	3.158251203051766	8.205833681145453	60.037823071907965	1.1647058823529413	231.88235294117646	-0.04656570030588014	0.128899638436625
39972	upstream_C/EBP-beta_site_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	181.0	-0.0004992235832123049	-0.0002509284794403044
39973	upstream_NF-kappaB_site_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	111.0	-0.0003061536891533212	-0.0002509284794403044
39974	upstream_PRL_response_element_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	238.0	-0.000656437639805052	-0.0002509284794403044
39975	upstream_activator_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	191.0	-0.0005268049966503652	-0.0002509284794403044
39976	upstream_and_downstream_sequence_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	183.0	-0.0005047398658999391	-0.0002509284794403044
39977	upstream_beta_globin_sequence_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.000675744629209496	-0.0002509284794403044
39978	upstream_delta-globin_region_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.000675744629209496	-0.0002509284794403044
39979	upstream_delta_globin_regulatory_region_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.000675744629209496	-0.0002509284794403044
39980	upstream_enhancer_element_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
39981	upstream_enhancer_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	146.0	-0.00040268863618397877	-0.0002509284794403044
39982	upstream_exonic_cryptic_splice_site_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	352.0	-0.0009708657529873266	-0.0002509284794403044
39983	upstream_kinase_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	323.5	-0.0012632287354209515	0.40493340866054517
39984	upstream_nuclear_factor-kappa_B_(NF-kappa_B)_site_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	-0.0002509284794403044
39985	upstream_of_-141_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	184.0	-0.0005074980072452551	-0.0002509284794403044
39986	upstream_portion_lex	7.600902459542082	11.702341242611933	inf	3.0	735.0	-0.000675744629209496	1.0983613601886706
39987	upstream_promoter_element_lex	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	189.0	-0.0010425774279236855	-0.0005316994476203263
39988	upstream_promoter_region_lex	6.502290170873972	11.702341242611933	0.6764558989094742	1.0	186.0	-0.0015390428697926728	-0.0008078327941429819
39989	upstream_promoter_sequence_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	225.0	-0.000620581802336484	-0.0002509284794403044
39990	upstream_region_lex	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	237.0	-0.001961038495379319	-0.0008078327941429819
39991	upstream_regulatory_element_lex	6.214608098422191	11.191515618845942	66.44304413762418	1.25	287.25	-0.00232511315275008	0.22206101449121185
39992	upstream_regulatory_region_lex	6.502290170873972	11.009194062051987	489.40541249416526	2.0	311.3333333333333	-0.0013845869545447975	0.6923393477658024
39993	upstream_regulatory_sequence_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	47.0	-0.0001296326431546868	-0.0002509284794403044
39994	upstream_segment_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	193.0	-0.0005323212793366672	-0.0002509284794403044
39995	upstream_sequence_lex	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	189.0	-0.0010425774279236855	-0.0005316994476203263
39996	upstream_signaling_molecule_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	242.0	-0.0006674702051797654	-0.0002509284794403044
39997	upstream_site_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	224.0	-0.0006178236609927223	-0.0002509284794403044
39998	upstream_stimulatory_factor_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	254.0	-0.0008798470886444143	0.40493340866054517
39999	uptake	5.2030071867437115	9.709911077921728	inf	2.0	392.6363636363636	-0.006269255274257368	0.6901486104977952
40000	uracil-DNA_glycosylase_(UDG)_gene_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	162.0	-0.00044681889768338756	-0.0002509284794403044
40001	uracil-DNA_glycosylase_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	324.0	-0.00044681889768338756	0.6928962520805051
40002	uremia	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	248.0	-0.0006840190532410029	-0.0002509284794403044
40003	uremia_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	242.0	-0.0006674702051798764	-0.0002509284794403044
40004	uremic_animal_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	245.0	-0.0013514892584209903	-0.0005316994476203263
40005	ureteral_obstruction_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	89.0	-0.0002454745795910096	-0.0002509284794403044
40006	urinary	6.907755278982137	12.107806350720098	0.688948203990155	1.0	293.0	-0.001616270827417221	-0.0005316994476203263
40007	urinary_cortisol_excretion_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	378.0	-0.0013459729757324679	0.40493340866054517
40008	urinary_cortisol_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	235.0	-0.0006481632157742112	-0.0002509284794403044
40009	urinary_free_cortisol_excretion_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	287.0	-0.0007915865656464849	-0.0002509284794403044
40010	urinary_free_cortisol_lex	6.214608098422191	11.191515618845942	66.44304413762426	1.25	291.5	-0.0024850853506852566	0.22206101449121185
40011	urinary_protein_excretion_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	103.0	-0.0002840885584026731	-0.0002509284794403044
40012	urinary_steroidogram_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	-0.0002509284794403044
40013	urine	7.600902459542082	12.800953531280044	0.70159535792338	1.0	153.0	-0.0004219956255891999	-0.0002509284794403044
40014	urine_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	217.0	-0.0011970333431712277	-0.0005316994476203263
40015	urogenital_mesoderm_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	92.0	-0.00025374900362162833	-0.0002509284794403044
40016	urrapp	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	233.0	-0.0006426469330856888	-0.0002509284794403044
40017	us	4.55638002181866	9.709911077921728	5.049800214865924	1.0476190476190477	247.38095238095238	-0.01326390172190961	0.04077916821547589
40018	usa	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	184.5	-0.0010177541558298309	-0.0005316994476203263
40019	usage	6.214608098422191	11.191515618845942	66.44304413762418	1.25	240.25	-0.0021458339654082392	0.22206101449121185
40020	use	3.2188758248682006	8.370136732436729	3.0702869924535703	1.05	211.88750000000002	-0.0450266574360888	0.02663210209040834
40021	used	2.2302644314144198	7.279492613417797	17.10529042340934	1.1627906976744187	234.67441860465115	-0.11911585021086035	0.089422112700416
40022	useful	3.7297014486341915	8.909133233169417	1.2215413290698647	1.0208333333333333	186.08333333333331	-0.02402065296238376	0.007417645508832393
40023	usefulness	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	184.66666666666666	-0.0015280103044178484	-0.0008078327941429819
40024	useless	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	109.0	-0.00030063740646479875	-0.0002509284794403044
40025	uses	5.521460917862246	10.721511989600208	0.6162917964126688	1.0	180.75	-0.003988272383008695	-0.0021775715857099698
40026	using	1.6044503709230613	6.606548140175371	21.253080326422296	1.2189054726368158	243.91044776119404	-0.21691678411752013	0.07779738761655075
40027	usmola	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	233.0	-0.0006426469330856888	-0.0002509284794403044
40028	usual	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	161.0	-0.00044406075633907083	-0.0002509284794403044
40029	usually	4.892852258439873	10.092903330177833	0.5383576535220934	1.0	218.73333333333332	-0.009049461748718457	-0.004094275718813378
40030	usurps	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	133.0	-0.0003668327987151887	-0.0002509284794403044
40031	uterine_cavity_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	223.0	-0.0006150655196482946	-0.0002509284794403044
40032	uterine_decidua_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
40033	uterine_pregnancy_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	370.0	-0.0005102561485879065	0.6928962520805051
40034	uterus_lex	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	289.66666666666663	-0.0018534709829759466	0.2868742396576369
40035	utest	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	271.0	-0.0007474563041469651	-0.0002509284794403044
40036	utility	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	218.75	-0.0024133736757491198	-0.0010825368229987475
40037	utilization	6.214608098422191	11.414659170160153	0.6641177282598816	1.0	202.0	-0.002228578205720644	-0.0010825368229987475
40038	utilize	5.809142990314028	11.009194062051987	0.639900889012706	1.0	170.16666666666666	-0.002816062311931211	-0.001630313314691989
40039	utilized	4.656463480375642	9.856514552113602	0.4970287389459193	1.0	195.42105263157893	-0.010240978809201495	-0.005191563223496232
40040	utilizes	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	196.66666666666666	-0.0016273033927917124	-0.0008078327941429819
40041	utilizing	5.035953102080546	10.092903330177833	31.8746191300186	1.1538461538461537	232.6923076923077	-0.0071766837763383995	0.13955460017860943
40042	uv_cross-linking_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	141.0	-0.00038889792946372737	-0.0002509284794403044
40043	uvinduced	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726197464	-0.0002509284794403044
40044	v	6.214608098422191	11.414659170160153	0.6641177282598816	1.0	253.0	-0.0027912390398378006	-0.0010825368229987475
40045	v-Abl-mediated_differentiation_arrest_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	173.0	-0.00047715845246243394	-0.0002509284794403044
40046	v-Abl-mediated_signaling_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	173.0	-0.00047715845246243394	-0.0002509284794403044
40047	v-Abl_kinase_inactivation_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	173.0	-0.00047715845246243394	-0.0002509284794403044
40048	v-Abl_lex	7.600902459542082	10.603728953943824	inf	9.0	1557.0	-0.00047715845246243394	2.1969736488567797
40049	v-Abl_mutant_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	173.0	-0.00047715845246243394	-0.0002509284794403044
40050	v-Fos_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	105.0	-0.0002896048410898633	-0.0002509284794403044
40051	v-Fos_protein_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	105.0	-0.0002896048410898633	-0.0002509284794403044
40052	v-Jun_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	160.0	-0.00044130261499553125	-0.0002509284794403044
40053	v-Myb_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	319.0	-0.0008798470886446363	-0.0002509284794403044
40054	v-abl_kinase_activity_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	82.0	-0.00022616759018612154	-0.0002509284794403044
40055	v-abl_lex	7.600902459542082	11.414659170160153	inf	4.0	328.0	-0.00022616759018612154	1.3860434326404505
40056	v-abl_oncogene_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	82.0	-0.00022616759018612154	-0.0002509284794403044
40057	v-abl_protein_lex	7.600902459542082	11.191515618845942	inf	5.0	925.0	-0.0005102561485885726	1.609186983954661
40058	v-abl_protein_tyrosine_kinase_lex	7.600902459542082	11.702341242611933	inf	3.0	555.0	-0.0005102561485885726	1.0983613601886706
40059	v-erbA-mediated_differentiation_arrest_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	185.0	-0.0005102561485871293	-0.0002509284794403044
40060	v-erbA_lex	7.600902459542082	10.028364809040262	inf	16.0	2960.0	-0.0005102561485871293	2.7723377937603413
40061	v-erbA_oncogene_action_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	168.0	-0.0004633677457439589	-0.0002509284794403044
40062	v-erbA_oncogene_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	336.0	-0.0004633677457439589	0.6928962520805051
40063	v-erbA_oncoprotein_lex	7.600902459542082	11.702341242611933	inf	3.0	555.0	-0.0005102561485871293	1.0983613601886706
40064	v-erbA_overexpression_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	185.0	-0.0005102561485871293	-0.0002509284794403044
40065	v-erb_A_function_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	358.0	-0.0004937073005246706	0.6928962520805051
40066	v-erb_A_lex	7.600902459542082	11.414659170160153	inf	4.0	716.0	-0.0004937073005246706	1.3860434326404505
40067	v-erb_A_oncogene_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	358.0	-0.0004937073005246706	0.6928962520805051
40068	v-erb_A_oncoprotein_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	179.0	-0.0004937073005246706	-0.0002509284794403044
40069	v-erb_A_protein_lex	7.600902459542082	11.702341242611933	inf	3.0	537.0	-0.0004937073005246706	1.0983613601886706
40070	v-myb_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	320.0	-0.00044130261499397694	0.6928962520805051
40071	v-myb_oncogene_lex	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	322.0	-0.0017762430253521755	-0.0005316994476203263
40072	v-rel_oncogene_product_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	259.0	-0.001428717216042874	-0.0005316994476203263
40073	v-src-induced_complex_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	164.0	-0.00045233518037057774	-0.0002509284794403044
40074	v-src_expression_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	164.0	-0.00045233518037057774	-0.0002509284794403044
40075	v-src_lex	7.600902459542082	11.191515618845942	inf	5.0	820.0	-0.00045233518037057774	1.609186983954661
40076	vWF_lex	7.600902459542082	12.107806350720098	311.0740355720358	2.0	568.0	-0.0007833121416156441	0.6928962520805051
40077	vWF_secretion_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	284.0	-0.0007833121416156441	-0.0002509284794403044
40078	vWf-mediated_adhesion_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	258.0	-0.0007116004666777309	-0.0002509284794403044
40079	vWf_lex	6.907755278982137	11.009194062051987	inf	3.0	714.0	-0.0013404566930442785	1.0980805892204906
40080	vaccinated	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	218.0	-0.0006012748129303747	-0.0002509284794403044
40081	vaccination	6.907755278982137	12.107806350720098	0.688948203990155	1.0	188.0	-0.0010370611452374945	-0.0005316994476203263
40082	vaccination_lex	7.600902459542082	11.702341242611933	inf	3.0	474.0	-0.000435786332308008	1.0983613601886706
40083	vaccine_design_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.000485432876494718	-0.0002509284794403044
40084	vaccine_development_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	221.0	-0.0006095492369617705	-0.0002509284794403044
40085	vaccine_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	298.0	-0.0008219261204269745	-0.0002509284794403044
40086	vaccines	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.000485432876494718	-0.0002509284794403044
40087	vaccinia_vector_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	191.0	-0.000526804996649477	-0.0002509284794403044
40088	vacuolar_H(+)-ATPase_B2_subunit_gene_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	151.0	-0.00041647934290267585	-0.0002509284794403044
40089	vacuolar_H(+)-ATPase_B2_subunit_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	151.0	-0.00041647934290267585	-0.0002509284794403044
40090	vacuolar_H+-ATPase_B2_subunit_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	148.0	-0.0004082049188698367	-0.0002509284794403044
40091	vacuolar_H+-ATPase_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	148.0	-0.0004082049188698367	-0.0002509284794403044
40092	vaginal	7.600902459542082	12.107806350720098	311.07403557203673	2.0	268.0	-0.00036959094005850623	0.6928962520805051
40093	vaginal_fluid_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	134.0	-0.00036959094005850623	-0.0002509284794403044
40094	vaginal_physiology_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	134.0	-0.00036959094005850623	-0.0002509284794403044
40095	valid	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	230.0	-0.0006343725090545149	-0.0002509284794403044
40096	validate	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	230.0	-0.0006343725090541819	-0.0002509284794403044
40097	validity	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	247.0	-0.0006812609118982405	-0.0002509284794403044
40098	valine_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	305.0	-0.0011473867989844067	0.40493340866054517
40099	valuable	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	163.0	-0.001798308156099937	-0.0010825368229987475
40100	value	4.605170185988091	9.805221257726052	0.4870524188040573	1.0	181.60000000000002	-0.010017569360361023	-0.005466138483573246
40101	values	4.2336066295556085	9.163367371553656	159.48404700939355	1.3103448275862069	293.0344827586207	-0.017610732479597657	0.2623478021232515
40102	vanadate	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	251.33333333333331	-0.001544559152480196	0.2868742396576369
40103	vanadate_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	134.0	-0.00036959094005850623	-0.0002509284794403044
40104	vanadate_peroxide_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	476.0	-0.000656437639805052	0.6928962520805051
40105	variability	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	204.4	-0.0028188204532744177	-0.0013565509566575429
40106	variable	4.8283137373023015	9.967740187223827	7.847869406308168	1.0625	237.3125	-0.009708657529865605	0.05625618199211324
40107	variable_proliferative_response_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	223.0	-0.0006150655196482946	-0.0002509284794403044
40108	variable_region_beta_chain_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	211.0	-0.0005819678235235992	-0.0002509284794403044
40109	variable_region_beta_chain_of_(V_beta)_T-cell_receptor_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	211.0	-0.0005819678235235992	-0.0002509284794403044
40110	variable_region_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	250.0	-0.00034476766796531777	0.6928962520805051
40111	variables	5.809142990314028	10.603728953943824	255.3554955489265	1.5	486.16666666666663	-0.004661258870872875	0.40383479479347173
40112	variably	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	245.0	-0.0006757446292108282	-0.0002509284794403044
40113	variance	5.991464547107982	11.191515618845942	0.6519329689125338	1.0	235.20000000000002	-0.0032435742202052698	-0.0013565509566575429
40114	variant	4.767689115485866	9.399756149617888	681.8422195850993	1.7647058823529411	339.6470588235294	-0.00905221989006244	0.5633413303151844
40115	variant_A_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	167.0	-0.00046060960440019727	-0.0002509284794403044
40116	variant_B_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	167.0	-0.00046060960440019727	-0.0002509284794403044
40117	variant_NF-kappa_B_segment_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	86.0	-0.0002372001555596137	-0.0002509284794403044
40118	variant_allele_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	205.0	-0.0005654189754611405	-0.0002509284794403044
40119	variant_species_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	197.0	-0.0005433538447114916	-0.0002509284794403044
40120	variant_translocation_lex	7.600902459542082	12.107806350720098	311.0740355720358	2.0	224.0	-0.00030891183049719384	0.6928962520805051
